全宋诗：高
归去东皋独荷犁，笔床书卷有儿持。

一无可意身将老，百不如人心自知。

梦寐摩挲元结颂，经从省忆少陵诗。

体肤饿尽天应错，依旧舑然山泽姿。

高登

高登　中秋月

绣江再见中秋月，岁去月圆人尚缺。

相望千里共婵娟，苦恨亭亭照离别。

今夕一尊谁与同，孟光举案对梁鸿。

众雏立侍俨成列，以次持杯寿乃翁。

乃翁看月揩病目。手足顽麻头发秃。

但愿团坘三十秋，不计东西与南北。

高登

高登　自叹

平生无技能，素业□□□。

□□□□□，世期跻唐虞。

愤尝献瞽言，□□□□□。

□□□□□，宁惮攀虎须。

由此隔□□，□□□□□。

□□□□□，□束如囚拘。

索米无处□，□□□□□。

□□□□□，漫不分贤愚。

梁竦知徒劳，渊明奈□□。

□书狱讼简，沈迷眩铅朱。

□□□□□，窗几罗蛛丝。

简编残□□，□□□□□。

高觌

高觌　海棠

